objectid,cl,logradouro,codbairro,bairro,total_transações,uso,principais_tipologias,média_percentual_transferido,média_área_construída,média_valor_transação,média_valor_imóvel,principal_transação_mercado,ano_transação,cd_utilizacao,mês_transação
14660469,067447,RUA CANDIDO MENDES,016,Glória                    ,4,RESIDENCIAL,APARTAMENTO,81.25,59.5,563401.765,652082.44,COMPRA E VENDA,2016,01,7
14660470,067447,RUA CANDIDO MENDES,016,Glória                    ,3,RESIDENCIAL,APARTAMENTO,100,49.666666,469467.493333,469467.493333,COMPRA E VENDA,2016,01,10
14660471,080960,RUA SANTO AMARO,016,Glória                    ,2,RESIDENCIAL,APARTAMENTO,100,69.5,689118.835,689118.835,COMPRA E VENDA,2016,01,11
14660472,068619,RUA CONDE DE BAEPENDI,017,Laranjeiras               ,2,RESIDENCIAL,APARTAMENTO,100,78,644433.94,644433.94,COMPRA E VENDA,2016,01,3
14660473,068619,RUA CONDE DE BAEPENDI,017,Laranjeiras               ,2,RESIDENCIAL,APARTAMENTO,100,30,235881.31,235881.31,COMPRA E VENDA,2016,01,12
14660474,069062,RUA COSME VELHO,017,Laranjeiras               ,2,RESIDENCIAL,APARTAMENTO,100,73.5,870799.3,870799.3,COMPRA E VENDA,2016,01,10
14660475,072355,RUA GAGO COUTINHO,017,Laranjeiras               ,2,RESIDENCIAL,APARTAMENTO,75,80.5,599865.475,762203.775,COMPRA E VENDA,2016,01,11
14660476,072355,RUA GAGO COUTINHO,017,Laranjeiras               ,2,RESIDENCIAL,CASA,60,64.5,276381.635,502512.375,COMPRA E VENDA,2016,01,2
14660477,072579,RUA GAL GLICERIO,017,Laranjeiras               ,4,RESIDENCIAL,APARTAMENTO,82.75,143,1155501.91,1362873.9525,COMPRA E VENDA,2016,01,10
14660478,075226,RUA DAS LARANJEIRAS,017,Laranjeiras               ,3,RESIDENCIAL,APARTAMENTO,100,61,840563.26,840563.26,COMPRA E VENDA,2016,01,1
14660479,075226,RUA DAS LARANJEIRAS,017,Laranjeiras               ,7,RESIDENCIAL,APARTAMENTO,100,78.571428,751708.517142,751708.517142,COMPRA E VENDA,2016,01,4
14660480,075226,RUA DAS LARANJEIRAS,017,Laranjeiras               ,5,RESIDENCIAL,APARTAMENTO,73.334,83.2,499591.39,734040.938,COMPRA E VENDA,2016,01,7
14660481,078915,RUA PAISSANDU,017,Laranjeiras               ,2,RESIDENCIAL,APARTAMENTO,100,49.5,487326.53,487326.53,COMPRA E VENDA,2016,01,7
14660482,078915,RUA PAISSANDU,017,Laranjeiras               ,2,RESIDENCIAL,APARTAMENTO,100,57,568124.535,568124.535,COMPRA E VENDA,2016,01,10
14660483,079186,RUA PEREIRA DA SILVA,017,Laranjeiras               ,4,RESIDENCIAL,APARTAMENTO,100,123.25,2054372.68,2054372.68,COMPRA E VENDA,2016,01,7
14660484,079186,RUA PEREIRA DA SILVA,017,Laranjeiras               ,9,RESIDENCIAL,APARTAMENTO,94.444444,113.222222,1857758.643333,1942763.934444,COMPRA E VENDA,2016,01,10
14660485,062331,RUA RIACHUELO,005,Centro                    ,8,RESIDENCIAL,APARTAMENTO,98.4375,53,633917.865,638087.83875,COMPRA E VENDA,2016,01,7
14660486,062331,RUA RIACHUELO,005,Centro                    ,8,RESIDENCIAL,APARTAMENTO,97.91625,41.5,580009.49375,584479.9225,COMPRA E VENDA,2016,01,10
14660487,062331,RUA RIACHUELO,005,Centro                    ,2,RESIDENCIAL,SALA,100,19.5,58949.52,58949.52,COMPRA E VENDA,2016,01,3
14660488,062430,RUA SANTANA,005,Centro                    ,2,RESIDENCIAL,APARTAMENTO,100,42.5,432941.305,432941.305,COMPRA E VENDA,2016,01,8
14660489,062679,RUA DO SENADO,005,Centro                    ,2,RESIDENCIAL,APARTAMENTO,100,47.5,509714.585,509714.585,COMPRA E VENDA,2016,01,3
14660490,062950,RUA UBALDINO DO AMARAL,005,Centro                    ,2,RESIDENCIAL,APARTAMENTO,100,53,615004.17,615004.17,COMPRA E VENDA,2016,01,6
14660491,068668,RUA CONDE DE LAGES,005,Centro                    ,2,RESIDENCIAL,APARTAMENTO,100,43,629287,629287,COMPRA E VENDA,2016,01,9
